player,team,name,position,height,age,appearance,goals,assists,yellow cards,second yellow cards,red cards,goals conceded,clean sheets,minutes played,days_injured,games_injured,award,current_value,highest_value,position_encoded,winger
/diego-rodriguez/profil/spieler/90800,CD Godoy Cruz Antonio Tomba,Diego Rodríguez,Goalkeeper,184,33,27,0.075471698,0,0.113207547,0,0,1.094339623,0.377358491,2385,0,0,0,300000,2800000,1,0
/gianluca-ferrari/profil/spieler/340507,CD Godoy Cruz Antonio Tomba,Gianluca Ferrari,Defender Centre-Back,184,25,3,0,0.401785714,0,0,0,0,0,224,212,25,0,1500000,2500000,2,0
/thomas-galdames/profil/spieler/539469,CD Godoy Cruz Antonio Tomba,Thomas Galdames,Defender Centre-Back,180,24,13,0,0.129682997,0.129682997,0,0.129682997,0,0,694,0,0,0,400000,500000,2,0
/braian-salvareschi/profil/spieler/697054,CD Godoy Cruz Antonio Tomba,Braian Salvareschi,Defender Centre-Back,189,24,8,0.277777778,0,0.555555556,0,0,0,0,324,0,0,0,300000,600000,2,0
/federico-rasmussen/profil/spieler/131219,CD Godoy Cruz Antonio Tomba,Federico Rasmussen,Defender Centre-Back,191,31,18,0,0,0.166666667,0,0,0,0,1620,0,0,0,175000,200000,2,0
/lucas-arce/profil/spieler/754470,CD Godoy Cruz Antonio Tomba,Lucas Arce,Defender Right-Back,172,25,19,0,0.059093894,0.236375575,0,0,0,0,1523,0,0,0,600000,600000,2,1
/pier-barrios/profil/spieler/118756,CD Godoy Cruz Antonio Tomba,Pier Barrios,Defender Right-Back,180,32,17,0,0,0.371134021,0,0,0,0,1455,0,0,0,300000,500000,2,1
/andres-meli/profil/spieler/935331,CD Godoy Cruz Antonio Tomba,Andrés Meli,midfield,175,22,16,0,0,0.093457944,0,0,0,0,963,0,0,0,50000,50000,3,0
/nicolas-fernandez/profil/spieler/400677,CD Godoy Cruz Antonio Tomba,Nicolás Fernández,midfield-DefensiveMidfield,178,25,18,0.063965885,0.063965885,0.319829424,0,0,0,0,1407,35,0,1,400000,400000,3,0
/juan-andrada/profil/spieler/457212,CD Godoy Cruz Antonio Tomba,Juan Andrada,midfield-DefensiveMidfield,183,28,8,0,0,0,0,0.210772834,0,0,427,249,39,0,375000,1000000,3,0
/cristian-nunez/profil/spieler/563815,CD Godoy Cruz Antonio Tomba,Cristian Núñez,midfield-DefensiveMidfield,166,25,12,0,0,0.368852459,0,0,0,0,244,0,0,0,300000,350000,3,0
/bruno-leyes/profil/spieler/910641,CD Godoy Cruz Antonio Tomba,Bruno Leyes,midfield-DefensiveMidfield,173,21,16,0,0.086042065,0.34416826,0,0,0,0,1046,0,0,0,100000,100000,3,0
/gonzalo-abrego/profil/spieler/836493,CD Godoy Cruz Antonio Tomba,Gonzalo Abrego,midfield-CentralMidfield,184,23,19,0.171755725,0.057251908,0.057251908,0,0,0,0,1572,0,0,0,2500000,2500000,3,0
/julian-eseiza/profil/spieler/881016,CD Godoy Cruz Antonio Tomba,Julián Eseiza,midfield-LeftMidfield,185,21,6,0,0,0.72,0,0,0,0,125,0,0,0,100000,100000,3,1
/matias-ramirez/profil/spieler/548301,CD Godoy Cruz Antonio Tomba,Matías Ramírez,Attack-LeftWinger,175,24,12,0,0.217391304,0.217391304,0,0,0,0,414,0,0,0,275000,275000,4,1
/hernan-lopez/profil/spieler/665309,CD Godoy Cruz Antonio Tomba,Hernán López,Attack-RightWinger,168,22,14,0.09118541,0.273556231,0.364741641,0,0,0,0,987,273,35,0,350000,350000,4,1
/luciano-cingolani/profil/spieler/847293,CD Godoy Cruz Antonio Tomba,Luciano Cingolani,Attack-RightWinger,176,22,8,0,0,0.75,0,0,0,0,120,0,0,0,50000,100000,4,1
/tomas-conechny/profil/spieler/401571,CD Godoy Cruz Antonio Tomba,Tomás Conechny,Attack-SecondStriker,176,25,16,0.298342541,0.099447514,0.198895028,0,0,0,0,905,0,0,1,500000,2500000,4,0
/salomon-rodriguez/profil/spieler/745670,CD Godoy Cruz Antonio Tomba,Salomón Rodríguez,Attack Centre-Forward,187,23,19,0.206738132,0.068912711,0.275650842,0,0,0,0,1306,0,0,0,3500000,3500000,4,0
/tadeo-allende/profil/spieler/872184,CD Godoy Cruz Antonio Tomba,Tadeo Allende,Attack Centre-Forward,185,24,18,0.278853602,0.0697134,0.139426801,0,0,0,0,1291,0,0,0,1500000,1500000,4,0
/enzo-larrosa/profil/spieler/833893,CD Godoy Cruz Antonio Tomba,Enzo Larrosa,Attack Centre-Forward,185,22,12,0.476190476,0,0,0,0.476190476,0,0,189,29,3,0,400000,400000,4,0
/nahuel-ulariaga/profil/spieler/845336,CD Godoy Cruz Antonio Tomba,Nahuel Ulariaga,Attack Centre-Forward,173,21,5,1,0,0,0,0,0,0,90,216,0,0,25000,25000,4,0
/santiago-mele/profil/spieler/320739,Club Atlético Unión,Santiago Mele,Goalkeeper,185,25,16,0,0,0,0,0,0.9375,0.4375,1440,50,9,1,1200000,1200000,1,0
/sebastian-moyano/profil/spieler/148789,Club Atlético Unión,Sebastián Moyano,Goalkeeper,188,32,3,0,0,0,0,0,2.666666667,0,270,0,0,0,550000,750000,1,0
/joaquin-mosqueira/profil/spieler/1118712,Club Atlético Unión,Joaquín Mosqueira,Defender,181.2403529,18,8,0,0,0.260115607,0,0,0,0,346,0,0,0,25000,25000,2,0
/franco-calderon/profil/spieler/667616,Club Atlético Unión,Franco Calderón,Defender Centre-Back,188,25,16,0,0,0.251572327,0,0.062893082,0,0,1431,0,0,0,750000,750000,2,0
/oscar-piris/profil/spieler/540469,Club Atlético Unión,Oscar Piris,Defender Centre-Back,181,33,10,0.111248455,0,0.22249691,0,0,0,0,809,0,0,0,275000,400000,2,0
/juan-pablo-luduena/profil/spieler/1103988,Club Atlético Unión,Juan Pablo Ludueña,Defender Centre-Back,185,20,5,0,0,0,0,0,0,0,195,0,0,0,25000,25000,2,0
/lucas-esquivel/profil/spieler/829969,Club Atlético Unión,Lucas Esquivel,Defender Left-Back,183,21,12,0,0,0.087040619,0,0,0,0,1034,0,0,0,1000000,1000000,2,1
/claudio-corvalan/profil/spieler/125108,Club Atlético Unión,Claudio Corvalán,Defender Left-Back,179,34,17,0,0.059760956,0.418326693,0,0,0,0,1506,0,0,0,300000,1000000,2,1
/francisco-gerometta/profil/spieler/745789,Club Atlético Unión,Francisco Gerometta,Defender Right-Back,175,23,11,0,0,0.213776722,0,0,0,0,421,0,0,0,450000,600000,2,1
/federico-vera/profil/spieler/829967,Club Atlético Unión,Federico Vera,Defender Right-Back,178,25,16,0,0.13986014,0.41958042,0,0,0,0,1287,0,0,0,325000,350000,2,1
/yeison-gordillo/profil/spieler/147670,Club Atlético Unión,Yeison Gordillo,midfield-DefensiveMidfield,176,30,15,0.083955224,0,0.587686567,0,0.083955224,0,0,1072,69,18,2,900000,2000000,3,0
/martin-canete/profil/spieler/746185,Club Atlético Unión,Martín Cañete,midfield-CentralMidfield,175,23,14,0,0.167286245,0.167286245,0,0,0,0,538,244,34,0,700000,1300000,3,0
/luciano-aued/profil/spieler/55856,Club Atlético Unión,Luciano Aued,midfield-CentralMidfield,178,36,15,0.090361446,0,0.271084337,0,0,0,0,996,463,58,8,375000,1400000,3,0
/enzo-roldan/profil/spieler/814970,Club Atlético Unión,Enzo Roldán,midfield-CentralMidfield,176,22,16,0.108043217,0.108043217,0.324129652,0,0,0,0,833,0,0,1,225000,225000,3,0
/gaston-comas/profil/spieler/689210,Club Atlético Unión,Gastón Comas,midfield-CentralMidfield,174,24,2,0,0,0,0,0,0,0,67,258,0,0,100000,150000,3,0
/bryan-castrillon/profil/spieler/585420,Club Atlético Unión,Bryan Castrillón,Attack-LeftWinger,173,24,9,1.071428571,0,0.535714286,0,0,0,0,168,230,46,0,1000000,1000000,4,1
/kevin-zenon/profil/spieler/829966,Club Atlético Unión,Kevin Zenón,Attack-LeftWinger,177,21,15,0.093360996,0,0,0,0,0,0,964,0,0,0,700000,700000,4,1
/imanol-machuca/profil/spieler/829968,Club Atlético Unión,Imanol Machuca,Attack-RightWinger,170,23,17,0.125698324,0,0.125698324,0,0.062849162,0,0,1432,0,0,0,2000000,2000000,4,1
/mauro-luna-diale/profil/spieler/653266,Club Atlético Unión,Mauro Luna Diale,Attack-RightWinger,173,24,17,0.155440415,0.155440415,0.155440415,0,0.077720207,0,0,1158,274,27,0,725000,725000,4,1
/daniel-juarez/profil/spieler/742539,Club Atlético Unión,Daniel Juárez,Attack-RightWinger,180,21,13,0,0.144230769,0,0,0,0,0,624,0,0,0,600000,600000,4,1
/mateo-del-blanco/profil/spieler/984529,Club Atlético Unión,Mateo Del Blanco,Attack-RightWinger,170,19,1,0,0,0,0,0,0,0,29,0,0,0,25000,25000,4,1
/jeronimo-domina/profil/spieler/1103986,Club Atlético Unión,Jerónimo Dómina,Attack-RightWinger,174,17,13,0.174081238,0.174081238,0.174081238,0,0,0,0,517,0,0,0,25000,25000,4,1
/thiago-vecino/profil/spieler/589527,Club Atlético Unión,Thiago Vecino,Attack Centre-Forward,182,24,11,0,0.204545455,0.204545455,0,0,0,0,440,73,12,3,1000000,1000000,4,0
/junior-marabel/profil/spieler/567737,Club Atlético Unión,Junior Marabel,Attack Centre-Forward,186,25,15,0,0,0,0,0,0,0,502,18,4,0,500000,500000,4,0
/tomas-gonzalez/profil/spieler/989579,Club Atlético Unión,Tomás González,Attack Centre-Forward,181.2403529,20,7,0.4,0,0,0,0.4,0,0,225,0,0,0,350000,350000,4,0
/ramiro-macagno/profil/spieler/401913,Club Atlético Platense,Ramiro Macagno,Goalkeeper,185,26,15,0,0,0,0,0,0.866666667,0.466666667,1350,231,45,0,850000,850000,1,0
/ignacio-arce/profil/spieler/131206,Club Atlético Platense,Ignacio Arce,Goalkeeper,185,31,1,0,0,0,0,0,0,1,90,0,0,0,500000,500000,1,0
/alejandro-sanchez/profil/spieler/89246,Club Atlético Platense,Alejandro Sánchez,Goalkeeper,188,36,0,0,0,0,0,0,0,0,0,0,0,0,75000,600000,1,0
/augusto-alcorcel/profil/spieler/1021426,Club Atlético Platense,Augusto Alcorcel,Goalkeeper,181.2403529,22,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,1,0
/miguel-jacquet/profil/spieler/391348,Club Atlético Platense,Miguel Jacquet,Defender Centre-Back,187,28,9,0,0.130624093,0.130624093,0,0.130624093,0,0,689,0,0,0,600000,600000,2,0
/gaston-suso/profil/spieler/469776,Club Atlético Platense,Gastón Suso,Defender Centre-Back,190,32,11,0.108695652,0,0.652173913,0,0,0,0,828,0,0,0,500000,500000,2,0
/ignacio-vazquez/profil/spieler/552635,Club Atlético Platense,Ignacio Vázquez,Defender Centre-Back,184,25,15,0,0.092497431,0.184994861,0,0,0,0,973,0,0,0,450000,450000,2,0
/juan-pablo-pignani/profil/spieler/984882,Club Atlético Platense,Juan Pablo Pignani,Defender Centre-Back,190,21,5,0,0,0,0,0,0,0,217,0,0,0,400000,400000,2,0
/marco-pellegrino/profil/spieler/776303,Club Atlético Platense,Marco Pellegrino,Defender Centre-Back,184,20,12,0,0,0.250929368,0,0,0,0,1076,0,0,0,25000,25000,2,0
/juan-infante/profil/spieler/615255,Club Atlético Platense,Juan Infante,Defender Left-Back,177,27,8,0,0.181818182,0.181818182,0,0,0,0,495,0,0,0,300000,475000,2,1
/sasha-marcich/profil/spieler/867621,Club Atlético Platense,Sasha Marcich,Defender Left-Back,175,25,16,0,0,0.135951662,0,0,0,0,1324,0,0,0,250000,250000,2,1
/gonzalo-valdivia/profil/spieler/987171,Club Atlético Platense,Gonzalo Valdivia,Defender Left-Back,181.2403529,22,7,0.4,0,0.4,0,0,0,0,225,0,0,0,25000,25000,2,1
/nicolas-morgantini/profil/spieler/615253,Club Atlético Platense,Nicolás Morgantini,Defender Right-Back,175,28,15,0.067771084,0.067771084,0.271084337,0,0,0,0,1328,6,1,0,800000,800000,2,1
/gonzalo-asis/profil/spieler/549958,Club Atlético Platense,Gonzalo Asís,Defender Right-Back,174,27,6,0,0,0.207373272,0,0,0,0,434,9,1,0,125000,350000,2,1
/ivan-rossi/profil/spieler/267433,Club Atlético Platense,Iván Rossi,midfield-DefensiveMidfield,183,29,40,0,0,0.403286034,0,0,0,0,2678,8,1,3,450000,2000000,3,0
/jeronimo-cacciabue/profil/spieler/563819,Club Atlético Platense,Jerónimo Cacciabue,midfield-CentralMidfield,173,25,21,0,0,0.327510917,0,0,0,0,1374,0,0,0,500000,2500000,3,0
/franco-diaz/profil/spieler/748060,Club Atlético Platense,Franco Díaz,midfield-CentralMidfield,181,22,17,0,0,0.433212996,0,0,0,0,831,0,0,0,275000,300000,3,0
/franco-baldassarra/profil/spieler/655678,Club Atlético Platense,Franco Baldassarra,midfield-CentralMidfield,178,24,17,0.091930541,0.091930541,0.275791624,0,0,0,0,979,0,0,0,250000,550000,3,0
/vicente-taborda/profil/spieler/906748,Club Atlético Platense,Vicente Taborda,midfield-AttackingMidfield,175,21,20,0.120481928,0.180722892,0.180722892,0,0,0,0,1494,0,0,1,2000000,2000000,3,0
/alexis-sabella/profil/spieler/756812,Club Atlético Platense,Alexis Sabella,midfield-AttackingMidfield,178,21,6,0,0,0.59602649,0,0,0,0,151,0,0,0,500000,800000,3,0
/nicolas-castro/profil/spieler/441160,Club Atlético Platense,Nicolás Castro,Attack-LeftWinger,181,33,19,0.242424242,0.060606061,0.363636364,0,0,0,0,1485,0,0,1,350000,400000,4,1
/ignacio-schor/profil/spieler/840760,Club Atlético Platense,Ignacio Schor,Attack-RightWinger,183,22,13,0,0.22556391,0.45112782,0,0,0,0,399,0,0,0,1800000,1800000,4,1
/maximiliano-zalazar/profil/spieler/757175,Club Atlético Platense,Maximiliano Zalazar,Attack-RightWinger,175,22,12,0.248618785,0,0.248618785,0,0,0,0,362,0,0,1,100000,100000,4,1
/ronaldo-martinez/profil/spieler/567736,Club Atlético Platense,Ronaldo Martínez,Attack-SecondStriker,178,27,16,0.298013245,0.198675497,0.496688742,0,0,0,0,906,0,0,1,400000,400000,4,0
/nicolas-servetto/profil/spieler/440688,Club Atlético Platense,Nicolás Servetto,Attack Centre-Forward,181,27,20,0.407854985,0.067975831,0.067975831,0,0,0,0,1324,0,0,0,1200000,1200000,4,0
/mauro-quiroga/profil/spieler/158770,Club Atlético Platense,Mauro Quiroga,Attack Centre-Forward,191,33,29,0.080071174,0.080071174,0.080071174,0,0,0,0,1124,261,38,1,700000,3500000,4,0
/agustin-alonso/profil/spieler/1015522,Club Atlético Platense,Agustín Alonso,Attack Centre-Forward,181.2403529,22,7,0,0,0,0,0,0,0,228,0,0,0,25000,25000,4,0
/nadir-zeineddin/profil/spieler/842635,Club Atlético Platense,Nadir Zeineddin,Attack Centre-Forward,181.2403529,23,6,0,0,1.855670103,0,0,0,0,97,0,0,0,25000,50000,4,0
/manuel-roffo/profil/spieler/491687,Instituto AC Córdoba,Manuel Roffo,Goalkeeper,185,23,4,0,0,0,0,0,1.97080292,0.328467153,274,0,0,0,625000,3000000,1,0
/emanuel-bilbao/profil/spieler/285126,Instituto AC Córdoba,Emanuel Bilbao,Goalkeeper,193,33,0,0,0,0,0,0,0,0,0,0,0,0,100000,150000,1,0
/jorge-carranza/profil/spieler/78221,Instituto AC Córdoba,Jorge Carranza,Goalkeeper,185,42,17,0,0,0.059093894,0,0.059093894,1.181877873,0.295469468,1523,0,0,0,25000,300000,1,0
/emanuel-sittaro/profil/spieler/717685,Instituto AC Córdoba,Emanuel Sittaro,Goalkeeper,185,23,1,0,0,0,0,0,0,18,5,0,0,0,25000,25000,1,0
/fernando-alarcon/profil/spieler/376853,Instituto AC Córdoba,Fernando Alarcón,Defender Centre-Back,183,28,19,0,0.052631579,0.263157895,0,0,0,0,1710,0,0,0,850000,850000,2,0
/leonel-mosevich/profil/spieler/407517,Instituto AC Córdoba,Leonel Mosevich,Defender Centre-Back,185,26,18,0,0,0.351333767,0,0,0,0,1537,24,6,2,500000,500000,2,0
/joaquin-varela/profil/spieler/421194,Instituto AC Córdoba,Joaquín Varela,Defender Centre-Back,189,24,5,0.772532189,0,0,0,0,0,0,233,0,0,0,400000,400000,2,0
/ezequiel-parnisiari/profil/spieler/210742,Instituto AC Córdoba,Ezequiel Parnisiari,Defender Centre-Back,184,33,4,0,0,0,0.559006211,0,0,0,161,0,0,0,250000,400000,2,0
/jonathan-bay/profil/spieler/360425,Instituto AC Córdoba,Jonathan Bay,Defender Left-Back,179,30,6,0,0,0.535714286,0,0,0,0,336,0,0,0,400000,500000,2,1
/sebastian-corda/profil/spieler/843122,Instituto AC Córdoba,Sebastián Corda,Defender Left-Back,170,27,18,0,0.060810811,0.243243243,0,0,0,0,1480,0,0,0,300000,300000,2,1
/giuliano-cerato/profil/spieler/971423,Instituto AC Córdoba,Giuliano Cerato,Defender Right-Back,170,24,16,0,0,0.381355932,0,0,0,0,1180,0,0,0,750000,750000,2,1
/oscar-garrido/profil/spieler/840954,Instituto AC Córdoba,Oscar Garrido,Defender Right-Back,182,25,7,0,0,0,0,0,0,0,170,0,0,0,250000,250000,2,1
/juan-franco/profil/spieler/331245,Instituto AC Córdoba,Juan Franco,Defender Right-Back,176,31,8,0,0,0.311418685,0,0,0,0,578,0,0,0,200000,400000,2,1
/nicolas-linares/profil/spieler/534616,Instituto AC Córdoba,Nicolás Linares,midfield-DefensiveMidfield,175,27,19,0.065406977,0,0.261627907,0,0,0,0,1376,14,0,0,250000,400000,3,0
/nicolas-watson/profil/spieler/697045,Instituto AC Córdoba,Nicolás Watson,midfield-DefensiveMidfield,175,25,4,0,0,0,0,0,0,0,17,0,0,0,200000,200000,3,0
/roberto-bochi/profil/spieler/267387,Instituto AC Córdoba,Roberto Bochi,midfield-DefensiveMidfield,175,35,12,0.120320856,0,0.481283422,0,0,0,0,748,0,0,0,50000,50000,3,0
/gaston-lodico/profil/spieler/563878,Instituto AC Córdoba,Gastón Lodico,midfield-CentralMidfield,173,25,20,0.052204176,0.052204176,0,0,0,0,0,1724,0,0,1,1500000,2000000,3,0
/gabriel-graciani/profil/spieler/43491,Instituto AC Córdoba,Gabriel Graciani,midfield-RightMidfield,180,29,19,0.138248848,0.138248848,0.069124424,0,0,0,0,1302,0,0,0,800000,1250000,3,1
/brahian-cuello/profil/spieler/494219,Instituto AC Córdoba,Brahian Cuello,midfield-RightMidfield,170,25,19,0,0.095541401,0,0,0,0,0,942,11,2,0,225000,350000,3,1
/leonardo-monje/profil/spieler/872183,Instituto AC Córdoba,Leonardo Monje,midfield-RightMidfield,181.2403529,21,0,0,0,0,0,0,0,0,0,0,0,0,175000,175000,3,1
/franco-watson/profil/spieler/654733,Instituto AC Córdoba,Franco Watson,midfield-AttackingMidfield,181.2403529,21,15,0,0,0.249653259,0,0,0,0,721,0,0,0,1000000,1000000,3,0
/nicolas-barrientos/profil/spieler/878734,Instituto AC Córdoba,Nicolás Barrientos,midfield-AttackingMidfield,170,28,5,0,1.730769231,0,0,0,0,0,52,0,0,0,500000,500000,3,0
/jonathan-dellarossa/profil/spieler/900478,Instituto AC Córdoba,Jonathan Dellarossa,midfield-AttackingMidfield,185,23,5,0,0,1.034482759,0,0,0,0,87,0,0,0,10000,10000,3,0
/santiago-rodriguez/profil/spieler/439437,Instituto AC Córdoba,Santiago Rodríguez,Attack-LeftWinger,171,25,20,0.135338346,0.135338346,0,0,0,0,0,1330,32,1,0,1500000,1500000,4,1
/manuel-liendo/profil/spieler/872189,Instituto AC Córdoba,Manuel Liendo,Attack-SecondStriker,181.2403529,23,4,0,0,0,0,0,0,0,186,0,0,0,10000,10000,4,0
/adrian-martinez/profil/spieler/598769,Instituto AC Córdoba,Adrián Martínez,Attack Centre-Forward,181,30,19,0.377924415,0.053989202,0.377924415,0,0,0,0,1667,0,0,2,1000000,1000000,4,0
/axel-rodriguez/profil/spieler/397218,Instituto AC Córdoba,Axel Rodríguez,Attack Centre-Forward,179,26,12,0,0,0.875912409,0,0,0,0,411,0,0,1,600000,600000,4,0
/lucas-albertengo/profil/spieler/266903,Instituto AC Córdoba,Lucas Albertengo,Attack Centre-Forward,187,32,11,0,0,0.43062201,0,0,0,0,209,152,15,1,300000,4000000,4,0
/gregorio-rodriguez/profil/spieler/908300,Instituto AC Córdoba,Gregorio Rodríguez,Attack Centre-Forward,181.2403529,23,6,0,0,1.730769231,0,0,0,0,52,0,0,0,100000,100000,4,0
/sebastian-meza/profil/spieler/839030,CA Sarmiento (Junin),Sebastián Meza,Goalkeeper,180,23,20,0,0,0.15,0,0,0.85,0.5,1800,0,0,0,1500000,1500000,1,0
/jose-devecchi/profil/spieler/282684,CA Sarmiento (Junin),José Devecchi,Goalkeeper,189,27,0,0,0,0,0,0,0,0,0,26,3,1,1000000,1500000,1,0
/joaquin-cabrera/profil/spieler/906987,CA Sarmiento (Junin),Joaquín Cabrera,Goalkeeper,181.2403529,21,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,1,0
/emanuel-hernandez/profil/spieler/651854,CA Sarmiento (Junin),Emanuel Hernández,Defender Centre-Back,190,25,7,0,0.182555781,0.182555781,0,0,0,0,493,20,3,0,600000,600000,2,0
/juan-manuel-insaurralde/profil/spieler/65072,CA Sarmiento (Junin),Juan Manuel Insaurralde,Defender Centre-Back,187,38,17,0,0,0.118733509,0.059366755,0,0,0,1516,138,15,3,375000,3000000,2,0
/alejandro-donatti/profil/spieler/119646,CA Sarmiento (Junin),Alejandro Donatti,Defender Centre-Back,192,36,14,0,0.103806228,0.103806228,0,0,0,0,867,176,24,2,300000,2000000,2,0
/franco-sbuttoni/profil/spieler/135872,CA Sarmiento (Junin),Franco Sbuttoni,Defender Centre-Back,190,34,9,0,0,0,0,0,0,0,785,0,0,0,125000,450000,2,0
/ayrton-cougo/profil/spieler/421195,CA Sarmiento (Junin),Ayrton Cougo,Defender Left-Back,181,26,5,0,0,4.736842105,0,0,0,0,57,74,13,1,400000,750000,2,1
/franco-quinteros/profil/spieler/567241,CA Sarmiento (Junin),Franco Quinteros,Defender Left-Back,178,24,10,0,0,0.489130435,0,0,0,0,552,14,0,0,225000,250000,2,1
/gonzalo-bettini/profil/spieler/211087,CA Sarmiento (Junin),Gonzalo Bettini,Defender Right-Back,171,30,17,0.061559508,0,0.123119015,0,0,0,0,1462,0,0,0,375000,1000000,2,1
/jean-rosso/profil/spieler/537792,CA Sarmiento (Junin),Jean Rosso,Defender Right-Back,178,26,10,0,0,0,0,0,0,0,517,0,0,1,300000,400000,2,1
/yamil-garnier/profil/spieler/89306,CA Sarmiento (Junin),Yamil Garnier,Defender Right-Back,184,40,1,0,0,0,0,0,0,0,3,261,29,0,25000,175000,2,1
/manuel-garcia/profil/spieler/869941,CA Sarmiento (Junin),Manuel García,midfield-DefensiveMidfield,180,23,16,0,0.075630252,0.226890756,0.075630252,0,0,0,1190,0,0,0,700000,700000,3,0
/fernando-martinez/profil/spieler/415845,CA Sarmiento (Junin),Fernando Martínez,midfield-DefensiveMidfield,181.2403529,29,19,0,0.132255694,0.330639236,0,0,0,0,1361,0,0,0,300000,500000,3,0
/harrinson-mancilla/profil/spieler/460349,CA Sarmiento (Junin),Harrinson Mancilla,midfield-DefensiveMidfield,174,31,7,0,0,1.333333333,0,0.666666667,0,0,135,0,0,0,225000,600000,3,0
/emiliano-mendez/profil/spieler/149478,CA Sarmiento (Junin),Emiliano Méndez,midfield-DefensiveMidfield,186,34,19,0,0,0.350421804,0,0,0,0,1541,0,0,0,200000,325000,3,0
/jose-mauri/profil/spieler/240958,CA Sarmiento (Junin),José Mauri,midfield-CentralMidfield,169,27,2,0,0,0,0,0,0,0,104,192,31,1,500000,6000000,3,0
/federico-paradela/profil/spieler/890130,CA Sarmiento (Junin),Federico Paradela,midfield-CentralMidfield,176,21,3,0,0,0.9375,0,0,0,0,96,211,27,0,300000,375000,3,0
/nicolas-femia/profil/spieler/691601,CA Sarmiento (Junin),Nicolás Femia,midfield-CentralMidfield,185,26,22,0.369863014,0.123287671,0.246575342,0,0.061643836,0,0,1460,0,0,0,125000,175000,3,0
/sergio-quiroga/profil/spieler/434715,CA Sarmiento (Junin),Sergio Quiroga,midfield-AttackingMidfield,162,28,14,0,0.12482663,0.374479889,0,0,0,0,721,0,0,0,350000,450000,3,0
/manuel-monaco/profil/spieler/906961,CA Sarmiento (Junin),Manuel Mónaco,midfield-AttackingMidfield,178,21,16,0.112219451,0.112219451,0.336658354,0,0,0,0,802,0,0,0,25000,25000,3,0
/yair-arismendi/profil/spieler/440006,CA Sarmiento (Junin),Yair Arismendi,Attack-LeftWinger,175,25,2,0,0,0,0,0,0,0,115,242,25,0,450000,450000,4,1
/david-gallardo/profil/spieler/610267,CA Sarmiento (Junin),David Gallardo,Attack-LeftWinger,180,26,6,0,0,0,0,0,0,0,202,0,0,0,275000,425000,4,1
/gaston-gerzel/profil/spieler/830479,CA Sarmiento (Junin),Gastón Gerzel,Attack-LeftWinger,172,23,1,0,0,0,0,0,0,0,5,15,3,1,100000,100000,4,1
/guido-mainero/profil/spieler/441270,CA Sarmiento (Junin),Guido Mainero,Attack-RightWinger,179,28,1,0,0,0,0,2.5,0,0,36,251,26,0,500000,500000,4,1
/lucas-melano/profil/spieler/220753,CA Sarmiento (Junin),Lucas Melano,Attack-RightWinger,181.2403529,30,17,0.464716007,0.309810671,0.154905336,0,0,0,0,581,40,9,2,300000,2500000,4,1
/gabriel-azcurra/profil/spieler/1107774,CA Sarmiento (Junin),Gabriel Azcurra,Attack-RightWinger,171,25,0,0,0,0,0,0,0,0,0,0,0,0,25000,25000,4,1
/luciano-gondou/profil/spieler/851111,CA Sarmiento (Junin),Luciano Gondou,Attack Centre-Forward,189,21,20,0.363881402,0.121293801,0.0606469,0,0,0,0,1484,0,0,0,2500000,2500000,4,0
/juan-cruz-kaprof/profil/spieler/282365,CA Sarmiento (Junin),Juan Cruz Kaprof,Attack Centre-Forward,169,28,7,0,0,1.125,0,0,0,0,80,0,0,2,275000,2000000,4,0
/lisandro-lopez/profil/spieler/27661,CA Sarmiento (Junin),Lisandro López,Attack Centre-Forward,174,40,19,0.163339383,0.081669691,0.57168784,0,0,0,0,1102,43,5,13,200000,23000000,4,0
/javier-toledo/profil/spieler/72620,CA Sarmiento (Junin),Javier Toledo,Attack Centre-Forward,190,37,20,0.277777778,0.138888889,0.347222222,0,0,0,0,1296,0,0,0,100000,1000000,4,0
/marcos-ledesma/profil/spieler/344421,CA Central Córdoba (SdE),Marcos Ledesma,Goalkeeper,191,26,18,0,0,0,0,0,1.166666667,0.277777778,1620,0,0,2,1800000,1800000,1,0
/matias-mansilla/profil/spieler/731722,CA Central Córdoba (SdE),Matías Mansilla,Goalkeeper,192,27,1,0,0,0,0,0,0,1,90,0,0,1,225000,250000,1,0
/gonzalo-goni/profil/spieler/594104,CA Central Córdoba (SdE),Gonzalo Goñi,Defender Centre-Back,184,24,12,0,0.099118943,0,0,0,0,0,908,0,0,1,550000,600000,2,0
/fabio-pereyra/profil/spieler/610248,CA Central Córdoba (SdE),Fabio Pereyra,Defender Centre-Back,185,33,18,0,0,0.277777778,0,0,0,0,1620,23,5,0,400000,500000,2,0
/gustavo-canto/profil/spieler/359970,CA Central Córdoba (SdE),Gustavo Canto,Defender Centre-Back,186,29,17,0,0,0.235294118,0,0,0,0,1530,58,11,0,375000,500000,2,0
/brian-blasi/profil/spieler/409090,CA Central Córdoba (SdE),Brian Blasi,Defender Centre-Back,180,27,17,0,0,0.123881624,0,0,0,0,1453,0,0,0,225000,450000,2,0
/luciano-bocco/profil/spieler/803586,CA Central Córdoba (SdE),Luciano Bocco,Defender Centre-Back,181,22,8,0,0,0,0,0,0,0,258,0,0,0,175000,300000,2,0
